# Znacznik czasu: 20210610-202343
# Źródło: /home/pi/Desktop/FloatingEdgeRegulator/adaptacyjny/regulator_adaptacyjny.py
# timestamp[s] frame# edge[1] xpos[px] xpos[mm] velocities[mm/sec] reg-timedelta[s] reg-output[1] reg-accum reg-setpoint[mm] 
1623349435.1927445 393 0 -63.0 -12.8135593220339 [0, 0, 0, 0, -1.0945828482237574]  
1623349453.1958606 1059 0 -155.0 -31.52542372881356 [0, 0, 0, -1.0945828482237574, -1.0393412074228716]  
1623349471.0973685 1736 0 -82.0 -16.677966101694917 [0, 0, -1.0945828482237574, -1.0393412074228716, 0.8293892415159998]  
1623349489.0155878 2416 0 3.0 0.6101694915254238 [0, -1.0945828482237574, -1.0393412074228716, 0.8293892415159998, 0.9648475097734789]  
1623349506.9495072 3090 0 0.0 0.0 [-1.0945828482237574, -1.0393412074228716, 0.8293892415159998, 0.9648475097734789, -0.034022684015087276]  
1623349524.8730829 3763 0 -5.0 -1.0169491525423728 [-1.0393412074228716, 0.8293892415159998, 0.9648475097734789, -0.034022684015087276, -0.05673827881516732]  
1623349542.798643 4441 0 -3.0 -0.6101694915254238 [0.8293892415159998, 0.9648475097734789, -0.034022684015087276, -0.05673827881516732, 0.022692729124617617]  
1623349560.680287 5118 0 0.0 0.0 [0.9648475097734789, -0.034022684015087276, -0.05673827881516732, 0.022692729124617617, 0.034122787210043776]  
1623349578.6393926 5796 0 7.5 1.5254237288135595 [-0.034022684015087276, -0.05673827881516732, 0.022692729124617617, 0.034122787210043776, 0.08493837564682785]  
1623349596.5606484 6455 0 5.0 1.0169491525423728 [-0.05673827881516732, 0.022692729124617617, 0.034122787210043776, 0.08493837564682785, -0.028373085321576903]  
1623349614.5059159 7134 0 -2.0 -0.4067796610169492 [0.022692729124617617, 0.034122787210043776, 0.08493837564682785, -0.028373085321576903, -0.07933647323561493]  
1623349632.523596 7750 0 -2.5 -0.5084745762711864 [0.034122787210043776, 0.08493837564682785, -0.028373085321576903, -0.07933647323561493, -0.005644600792541359]  
1623349650.411502 8268 0 -2.5 -0.5084745762711864 [0.08493837564682785, -0.028373085321576903, -0.07933647323561493, -0.005644600792541359, 0.0]  
1623349668.329903 8896 0 3.0 0.6101694915254238 [-0.028373085321576903, -0.07933647323561493, -0.005644600792541359, 0.0, 0.062423053221672624]  
