# Znacznik czasu: 20210610-202905
# Źródło: /home/pi/Desktop/FloatingEdgeRegulator/adaptacyjny/regulator_adaptacyjny.py
# timestamp[s] frame# edge[1] xpos[px] xpos[mm] velocities[mm/sec] reg-output[1] 
1623350312.0688782 21310 0 1.5 0.3050847457627119 [-0.8944884649367718, -0.29898550532007306, 0.016976806550039844, 0.04520175931260763, 0.0338981654465675] 130873 
1623350330.0731993 21993 0 3.0 0.6101694915254238 [-0.29898550532007306, 0.016976806550039844, 0.04520175931260763, 0.0338981654465675, 0.016945152005913153] 125380 
1623350348.068012 22669 0 1.5 0.3050847457627119 [0.016976806550039844, 0.04520175931260763, 0.0338981654465675, 0.016945152005913153, -0.016954027156816834] 122636 
1623350366.096135 23345 0 -3.5 -0.7118644067796611 [0.04520175931260763, 0.0338981654465675, 0.016945152005913153, -0.016954027156816834, -0.056409009017309004] 129052 
1623350384.0893798 24027 0 -4.5 -0.9152542372881356 [0.0338981654465675, 0.016945152005913153, -0.016954027156816834, -0.056409009017309004, -0.011303652704526358] 137287 
1623350402.1234498 24710 0 1.0 0.2033898305084746 [0.016945152005913153, -0.016954027156816834, -0.056409009017309004, -0.011303652704526358, 0.06202958790133488] 135453 
1623350420.1162567 25392 0 3.0 0.6101694915254238 [-0.016954027156816834, -0.056409009017309004, -0.011303652704526358, 0.06202958790133488, 0.022608058219119858] 129963 
1623350438.158065 26071 0 5.0 1.0169491525423728 [-0.056409009017309004, -0.011303652704526358, 0.06202958790133488, 0.022608058219119858, 0.02254632550401493] 120789 
1623350456.2015567 26749 0 -0.5 -0.1016949152542373 [-0.011303652704526358, 0.06202958790133488, 0.022608058219119858, 0.02254632550401493, -0.061997175548959865] 121707 
1623350474.2364044 27427 0 -6.0 -1.2203389830508475 [0.06202958790133488, 0.022608058219119858, 0.02254632550401493, -0.061997175548959865, -0.06202677932084488] 132711 
1623350492.3054612 28110 0 -3.0 -0.6101694915254238 [0.022608058219119858, 0.02254632550401493, -0.061997175548959865, -0.06202677932084488, 0.033768942891171744] 138224 
